appid,name,release_date,required_age,price,dlc_count,categories,genres,user_score,positive,negative,tags,review_text,explicit_expectations,has_explicit,expectations,dominant_aspect,dominant_sentiment
460950,Katana ZERO,2019-04-18,0,14.99,1,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Phone', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']","['Action', 'Indie']",0,68261,1365,"{'Pixel Graphics': 1112, 'Action': 925, 'Great Soundtrack': 872, 'Story Rich': 863, 'Platformer': 794, 'Cyberpunk': 754, '2D Platformer': 679, 'Indie': 647, '2D': 583, 'Hack and Slash': 581, 'Fast-Paced': 549, 'Violent': 515, 'Difficult': 498, 'Singleplayer': 484, 'Time Manipulation': 430, 'Gore': 412, 'Ninja': 407, 'Retro': 394, 'Noir': 278, 'Sci-fi': 261}",Few games match the execution and style like Katana Zero.,"[{'expectation': 'Few games', 'aspect': 'gameplay'}, {'expectation': 'games match', 'aspect': 'community'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'neutral'}, {'aspect': 'community', 'sentiment': 'positive'}]",gameplay,neutral
363970,Clicker Heroes,2015-05-13,0,0.0,6,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Stats']","['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Free To Play']",0,54794,6281,"{'Clicker': 2065, 'Idler': 1381, 'Casual': 1363, '2D': 1359, 'Management': 1353, 'Free to Play': 1351, 'Indie': 1349, 'Funny': 1341, 'Strategy': 704, 'Multiplayer': 701, 'RPG': 688, 'Fantasy': 682, 'Family Friendly': 680, 'Adventure': 674, 'Simulation': 671, 'Touch-Friendly': 667, 'Singleplayer': 661, 'Action': 661, 'Addictive': 285, 'Illuminati': 282}",You won't be able to stop clicking,[],False,[],,
282070,This War of Mine,2014-11-14,0,19.99,8,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",0,93611,7180,"{'Survival': 2829, 'War': 1515, 'Atmospheric': 1325, 'Singleplayer': 1230, 'Strategy': 1213, 'Choices Matter': 1066, 'Simulation': 1044, 'Crafting': 979, 'Base-Building': 969, 'Resource Management': 920, 'Post-apocalyptic': 814, 'Management': 805, 'Story Rich': 801, 'Indie': 772, 'Emotional': 757, 'Realistic': 743, '2.5D': 715, 'Psychological': 712, 'Drama': 710, 'Stealth': 704}","This War of Mine is a gripping survival sim, and a great study of survival during wartime and civil collapse.",[],False,[],,
282070,This War of Mine,2014-11-14,0,19.99,8,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",0,93611,7180,"{'Survival': 2829, 'War': 1515, 'Atmospheric': 1325, 'Singleplayer': 1230, 'Strategy': 1213, 'Choices Matter': 1066, 'Simulation': 1044, 'Crafting': 979, 'Base-Building': 969, 'Resource Management': 920, 'Post-apocalyptic': 814, 'Management': 805, 'Story Rich': 801, 'Indie': 772, 'Emotional': 757, 'Realistic': 743, '2.5D': 715, 'Psychological': 712, 'Drama': 710, 'Stealth': 704}","This War of Mine shows the horrors of war in a way, that we rarely can experience in a game.",[],False,[],,
282070,This War of Mine,2014-11-14,0,19.99,8,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie', 'Simulation']",0,93611,7180,"{'Survival': 2829, 'War': 1515, 'Atmospheric': 1325, 'Singleplayer': 1230, 'Strategy': 1213, 'Choices Matter': 1066, 'Simulation': 1044, 'Crafting': 979, 'Base-Building': 969, 'Resource Management': 920, 'Post-apocalyptic': 814, 'Management': 805, 'Story Rich': 801, 'Indie': 772, 'Emotional': 757, 'Realistic': 743, '2.5D': 715, 'Psychological': 712, 'Drama': 710, 'Stealth': 704}","Is this a game you want to play? No. Is it a game anyone with a beating heart should play? Yes. A million times yes. It's a longform exercise in empathy, a sobering piece of work that fills in the blanks left when all we see of war are the headshots. It's a much-needed course correct in the current shoot-first-ask-questions-never gaming landscape that supposes war is won because one supreme badguy caught a bullet through his brainstem. No: It's won when the people who lived under his boot get to go home.",[],True,[],,
304430,INSIDE,2016-07-07,0,19.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,63884,2044,"{'2.5D': 1224, 'Puzzle-Platformer': 1126, 'Atmospheric': 1119, 'Dark': 1101, 'Story Rich': 1085, 'Cinematic': 1077, 'Horror': 1074, 'Indie': 1073, 'Singleplayer': 1068, 'Adventure': 1061, 'Multiple Endings': 1041, '2D Platformer': 1029, 'Platformer': 1024, 'Minimalist': 1023, 'Puzzle': 1022, 'Ambient': 1022, 'Action-Adventure': 1021, 'Narrative': 1018, 'Controller': 1017, 'Action': 1005}","MASTERPIECE! Inside is a 2D puzzle platformer that builds upon what made Limbo great, and in fact builds something greater.",[],False,[],,
304430,INSIDE,2016-07-07,0,19.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,63884,2044,"{'2.5D': 1224, 'Puzzle-Platformer': 1126, 'Atmospheric': 1119, 'Dark': 1101, 'Story Rich': 1085, 'Cinematic': 1077, 'Horror': 1074, 'Indie': 1073, 'Singleplayer': 1068, 'Adventure': 1061, 'Multiple Endings': 1041, '2D Platformer': 1029, 'Platformer': 1024, 'Minimalist': 1023, 'Puzzle': 1022, 'Ambient': 1022, 'Action-Adventure': 1021, 'Narrative': 1018, 'Controller': 1017, 'Action': 1005}","Inside expands on the concepts and scope of its predecessor in wildly creative ways, and it's so immaculately designed and constructed from top to bottom that it almost feels suitable for display in an art museum. This is one hell of a followup.","[{'expectation': 'wildly creative ways', 'aspect': 'innovation'}, {'expectation': 'creative ways', 'aspect': 'innovation'}]",True,"[{'aspect': 'innovation', 'sentiment': 'positive'}, {'aspect': 'innovation', 'sentiment': 'positive'}]",innovation,positive
304430,INSIDE,2016-07-07,0,19.99,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Adventure', 'Indie']",0,63884,2044,"{'2.5D': 1224, 'Puzzle-Platformer': 1126, 'Atmospheric': 1119, 'Dark': 1101, 'Story Rich': 1085, 'Cinematic': 1077, 'Horror': 1074, 'Indie': 1073, 'Singleplayer': 1068, 'Adventure': 1061, 'Multiple Endings': 1041, '2D Platformer': 1029, 'Platformer': 1024, 'Minimalist': 1023, 'Puzzle': 1022, 'Ambient': 1022, 'Action-Adventure': 1021, 'Narrative': 1018, 'Controller': 1017, 'Action': 1005}","The universe Inside depicts is one of the eeriest, most captivating settings I've ever encountered in a game.",[],False,[],,
504370,Battlerite,2017-11-08,0,0.0,4,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Steam Cloud']","['Action', 'Free To Play']",0,50222,9192,"{'PvP': 909, 'Multiplayer': 785, 'MOBA': 659, 'Competitive': 622, 'Action': 526, 'Free to Play': 523, 'Arena Shooter': 424, 'Fast-Paced': 377, 'Team-Based': 340, 'Fighting': 315, 'Top-Down': 290, 'Early Access': 185, 'Strategy': 158, 'e-sports': 140, 'Difficult': 116, 'Great Soundtrack': 83, 'RPG': 81, 'Top-Down Shooter': 77, 'Hack and Slash': 74, 'Atmospheric': 60}","Deep but accessible, Battlerite is packed with smart decisions and reliably creates great competitive moments.","[{'expectation': 'smart decisions', 'aspect': 'story'}]",True,"[{'aspect': 'story', 'sentiment': 'neutral'}]",story,neutral
504370,Battlerite,2017-11-08,0,0.0,4,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Steam Cloud']","['Action', 'Free To Play']",0,50222,9192,"{'PvP': 909, 'Multiplayer': 785, 'MOBA': 659, 'Competitive': 622, 'Action': 526, 'Free to Play': 523, 'Arena Shooter': 424, 'Fast-Paced': 377, 'Team-Based': 340, 'Fighting': 315, 'Top-Down': 290, 'Early Access': 185, 'Strategy': 158, 'e-sports': 140, 'Difficult': 116, 'Great Soundtrack': 83, 'RPG': 81, 'Top-Down Shooter': 77, 'Hack and Slash': 74, 'Atmospheric': 60}","Battlerite is exceptional. In fact, I’d go as far as to say it’s the best battle arena game","[{'expectation': 'best battle', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
504370,Battlerite,2017-11-08,0,0.0,4,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'In-App Purchases', 'Steam Cloud']","['Action', 'Free To Play']",0,50222,9192,"{'PvP': 909, 'Multiplayer': 785, 'MOBA': 659, 'Competitive': 622, 'Action': 526, 'Free to Play': 523, 'Arena Shooter': 424, 'Fast-Paced': 377, 'Team-Based': 340, 'Fighting': 315, 'Top-Down': 290, 'Early Access': 185, 'Strategy': 158, 'e-sports': 140, 'Difficult': 116, 'Great Soundtrack': 83, 'RPG': 81, 'Top-Down Shooter': 77, 'Hack and Slash': 74, 'Atmospheric': 60}","Battlerite does a great job of taking a loved MOBA feature, and focusing on making it the best it can be.",[],False,[],,
1888160,ARMORED CORE™ VI FIRES OF RUBICON™,2023-08-24,13,59.99,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Action'],0,68323,6465,"{'Mechs': 1034, 'Character Customization': 769, 'Action': 763, 'Robots': 747, 'Third Person': 716, 'Combat': 694, 'Fast-Paced': 669, 'Sci-fi': 645, '3D': 640, 'Souls-like': 630, 'Multiplayer': 614, 'Futuristic': 592, 'Post-apocalyptic': 578, 'Singleplayer': 570, 'Difficult': 530, 'Vehicular Combat': 514, 'Soundtrack': 498, 'Military': 464, 'Action-Adventure': 388, 'Atmospheric': 360}",AC6 is hands down the best mech game I've ever played.,[],True,[],,
1888160,ARMORED CORE™ VI FIRES OF RUBICON™,2023-08-24,13,59.99,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Action'],0,68323,6465,"{'Mechs': 1034, 'Character Customization': 769, 'Action': 763, 'Robots': 747, 'Third Person': 716, 'Combat': 694, 'Fast-Paced': 669, 'Sci-fi': 645, '3D': 640, 'Souls-like': 630, 'Multiplayer': 614, 'Futuristic': 592, 'Post-apocalyptic': 578, 'Singleplayer': 570, 'Difficult': 530, 'Vehicular Combat': 514, 'Soundtrack': 498, 'Military': 464, 'Action-Adventure': 388, 'Atmospheric': 360}",Armored Core 6 Fires of Rubicon is nothing short of a masterpiece.,[],False,[],,
1888160,ARMORED CORE™ VI FIRES OF RUBICON™,2023-08-24,13,59.99,0,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']",['Action'],0,68323,6465,"{'Mechs': 1034, 'Character Customization': 769, 'Action': 763, 'Robots': 747, 'Third Person': 716, 'Combat': 694, 'Fast-Paced': 669, 'Sci-fi': 645, '3D': 640, 'Souls-like': 630, 'Multiplayer': 614, 'Futuristic': 592, 'Post-apocalyptic': 578, 'Singleplayer': 570, 'Difficult': 530, 'Vehicular Combat': 514, 'Soundtrack': 498, 'Military': 464, 'Action-Adventure': 388, 'Atmospheric': 360}",May be the best game FROMSOFTWARE has made to date.,"[{'expectation': 'best game', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
815370,Green Hell,2019-09-05,0,24.99,1,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",0,67533,10879,"{'Open World Survival Craft': 1780, 'Survival': 1765, 'Multiplayer': 1589, 'Online Co-Op': 1197, 'Open World': 1077, 'Crafting': 1043, 'Action': 896, 'Base-Building': 807, 'Singleplayer': 782, 'Adventure': 736, 'Co-op': 657, 'Exploration': 606, 'First-Person': 599, 'Sandbox': 592, 'Simulation': 587, 'Survival Horror': 584, 'Atmospheric': 576, 'Building': 548, 'Realistic': 541, 'Action-Adventure': 439}",Green Hell wants to put you through hell and back in an uncompromising and original survival experience with one of the best narratives the genre has ever provided to boot.,"[{'expectation': 'original survival', 'aspect': 'innovation'}, {'expectation': 'best narratives', 'aspect': 'story'}]",True,"[{'aspect': 'innovation', 'sentiment': 'neutral'}, {'aspect': 'story', 'sentiment': 'neutral'}]",innovation,neutral
815370,Green Hell,2019-09-05,0,24.99,1,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",0,67533,10879,"{'Open World Survival Craft': 1780, 'Survival': 1765, 'Multiplayer': 1589, 'Online Co-Op': 1197, 'Open World': 1077, 'Crafting': 1043, 'Action': 896, 'Base-Building': 807, 'Singleplayer': 782, 'Adventure': 736, 'Co-op': 657, 'Exploration': 606, 'First-Person': 599, 'Sandbox': 592, 'Simulation': 587, 'Survival Horror': 584, 'Atmospheric': 576, 'Building': 548, 'Realistic': 541, 'Action-Adventure': 439}",Green Hell is suitable for genre novices with strong nerves as well as for veterans interested in a new challenge.,"[{'expectation': 'new challenge', 'aspect': 'gameplay'}]",True,"[{'aspect': 'gameplay', 'sentiment': 'positive'}]",gameplay,positive
815370,Green Hell,2019-09-05,0,24.99,1,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Simulation']",0,67533,10879,"{'Open World Survival Craft': 1780, 'Survival': 1765, 'Multiplayer': 1589, 'Online Co-Op': 1197, 'Open World': 1077, 'Crafting': 1043, 'Action': 896, 'Base-Building': 807, 'Singleplayer': 782, 'Adventure': 736, 'Co-op': 657, 'Exploration': 606, 'First-Person': 599, 'Sandbox': 592, 'Simulation': 587, 'Survival Horror': 584, 'Atmospheric': 576, 'Building': 548, 'Realistic': 541, 'Action-Adventure': 439}",Green Hell delivers a unique experience in the survival genre and adds a strong storyline on top.,"[{'expectation': 'unique experience', 'aspect': 'innovation'}, {'expectation': 'strong storyline', 'aspect': 'story'}]",True,"[{'aspect': 'innovation', 'sentiment': 'positive'}, {'aspect': 'story', 'sentiment': 'neutral'}]",innovation,positive
779340,Total War: THREE KINGDOMS,2019-05-23,0,59.99,12,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Strategy']",0,74197,28656,"{'Strategy': 2741, 'Historical': 2091, 'War': 1627, 'Turn-Based Strategy': 1315, 'Grand Strategy': 1141, 'RTS': 1079, 'Military': 822, 'Multiplayer': 735, 'Tactical': 721, 'Singleplayer': 550, 'Real Time Tactics': 437, 'Action': 393, 'Turn-Based': 374, 'Great Soundtrack': 364, 'Co-op': 342, 'Simulation': 280, 'Sandbox': 222, 'Violent': 201, 'Fantasy': 172, 'Destruction': 133}",The example for all games of its breed,[],False,[],,
779340,Total War: THREE KINGDOMS,2019-05-23,0,59.99,12,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Strategy']",0,74197,28656,"{'Strategy': 2741, 'Historical': 2091, 'War': 1627, 'Turn-Based Strategy': 1315, 'Grand Strategy': 1141, 'RTS': 1079, 'Military': 822, 'Multiplayer': 735, 'Tactical': 721, 'Singleplayer': 550, 'Real Time Tactics': 437, 'Action': 393, 'Turn-Based': 374, 'Great Soundtrack': 364, 'Co-op': 342, 'Simulation': 280, 'Sandbox': 222, 'Violent': 201, 'Fantasy': 172, 'Destruction': 133}","Supremely balanced, intelligent, and deeply strategic",[],False,[],,
779340,Total War: THREE KINGDOMS,2019-05-23,0,59.99,12,"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'LAN PvP', 'Co-op', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Strategy']",0,74197,28656,"{'Strategy': 2741, 'Historical': 2091, 'War': 1627, 'Turn-Based Strategy': 1315, 'Grand Strategy': 1141, 'RTS': 1079, 'Military': 822, 'Multiplayer': 735, 'Tactical': 721, 'Singleplayer': 550, 'Real Time Tactics': 437, 'Action': 393, 'Turn-Based': 374, 'Great Soundtrack': 364, 'Co-op': 342, 'Simulation': 280, 'Sandbox': 222, 'Violent': 201, 'Fantasy': 172, 'Destruction': 133}",The best historical entry in the series so far,[],False,[],,
1363080,Manor Lords,2024-04-26,0,39.99,0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy', 'Early Access']",0,59810,9116,"{'City Builder': 1083, 'Strategy': 1074, 'Simulation': 1056, 'Base-Building': 1049, 'Management': 1045, 'Building': 1029, 'Singleplayer': 1024, 'Grand Strategy': 1020, 'Open World': 1019, 'Sandbox': 1018, 'Historical': 1018, 'RTS': 1011, 'Moddable': 1002, 'Resource Management': 996, '4X': 994, 'Replay Value': 991, 'Real-Time with Pause': 991, 'Economy': 982, 'Colony Sim': 977, 'Early Access': 971}",Manor Lords is a gorgeous city builder with Total War-style battles,[],True,[],,
1363080,Manor Lords,2024-04-26,0,39.99,0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy', 'Early Access']",0,59810,9116,"{'City Builder': 1083, 'Strategy': 1074, 'Simulation': 1056, 'Base-Building': 1049, 'Management': 1045, 'Building': 1029, 'Singleplayer': 1024, 'Grand Strategy': 1020, 'Open World': 1019, 'Sandbox': 1018, 'Historical': 1018, 'RTS': 1011, 'Moddable': 1002, 'Resource Management': 996, '4X': 994, 'Replay Value': 991, 'Real-Time with Pause': 991, 'Economy': 982, 'Colony Sim': 977, 'Early Access': 971}","Manor Lords enters Early Access as one of the most impressive, ambitious city builders yet.",[],False,[],,
1363080,Manor Lords,2024-04-26,0,39.99,0,"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy', 'Early Access']",0,59810,9116,"{'City Builder': 1083, 'Strategy': 1074, 'Simulation': 1056, 'Base-Building': 1049, 'Management': 1045, 'Building': 1029, 'Singleplayer': 1024, 'Grand Strategy': 1020, 'Open World': 1019, 'Sandbox': 1018, 'Historical': 1018, 'RTS': 1011, 'Moddable': 1002, 'Resource Management': 996, '4X': 994, 'Replay Value': 991, 'Real-Time with Pause': 991, 'Economy': 982, 'Colony Sim': 977, 'Early Access': 971}",Manor Lords looks like Braveheart meets Banished,[],False,[],,
241930,Middle-earth™: Shadow of Mordor™,2014-09-30,0,3.99,16,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",[],0,82459,6786,"{'Open World': 1545, 'Action': 1439, 'Fantasy': 1142, 'Adventure': 1067, 'Third Person': 1002, 'Stealth': 937, 'Singleplayer': 920, 'RPG': 859, 'Action RPG': 636, 'Assassin': 589, 'Hack and Slash': 576, 'Gore': 535, 'Parkour': 511, 'Story Rich': 458, 'Atmospheric': 457, 'Dark Fantasy': 431, 'Magic': 420, 'Lore-Rich': 417, 'Based On A Novel': 323, 'Sandbox': 281}",AMAZING,[],False,[],,
241930,Middle-earth™: Shadow of Mordor™,2014-09-30,0,3.99,16,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",[],0,82459,6786,"{'Open World': 1545, 'Action': 1439, 'Fantasy': 1142, 'Adventure': 1067, 'Third Person': 1002, 'Stealth': 937, 'Singleplayer': 920, 'RPG': 859, 'Action RPG': 636, 'Assassin': 589, 'Hack and Slash': 576, 'Gore': 535, 'Parkour': 511, 'Story Rich': 458, 'Atmospheric': 457, 'Dark Fantasy': 431, 'Magic': 420, 'Lore-Rich': 417, 'Based On A Novel': 323, 'Sandbox': 281}",Revolutionary,[],False,[],,
